mo_yr,date,ALABAMA,ALASKA,ARIZONA,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING,synthetic_topology_augmented,treated,gap_raw_topology_augmented,gap_centered_topology_augmented
425,2011-05-01,4.760000419199999,0.4200000766,4.120000361999999,5.6800002092,3.539999580800001,4.379999638000001,3.539999867,3.739999771799999,3.0599998470000003,3.2400002006,3.5000001910000007,3.8999999042,1.5199998376000008,1.520000219799999,3.8399996764000006,1.8799998282,3.5799999716000004,2.9999999048,2.3799999716,2.3600001336,3.9800003992000006,3.319999599800001,2.5199998858,0.7600001337999993,8.419999981,1.4399998668,4.4399998184,2.019999789800001,2.5400001528,4.3600004182,0.0399998669999996,3.3599998471999992,1.0999998566000002,2.3600003238,2.5399997708000006,6.2199999808,1.2999998575999996,4.199999618800001,2.0000000004,1.9000002862,1.8800002099999995,2.7000001904000004,2.799999713599999,2.3800001146000005,2.8999998090000005,1.9799998756000008,3.5884090162384075,3.319999599800001,-0.26840941643840655,-0.2786132599398638
426,2011-06-01,4.7000003800000005,0.2599999428000004,4.8799999238,5.8200000766,2.9600001814000008,4.2400000574,3.4599998472,3.699999524599999,3.0200000762000005,3.3000001426,3.7199997909999993,4.120000172000001,1.4999999525999996,1.4599998469999995,3.7799998279999993,1.8200001718000005,3.2599998954,3.0599999432,2.4199999336,2.179999876,4.0399999618,3.2199995998000013,2.419999981,0.7799997804000007,8.239999772000001,1.4200001718,4.4,1.9600004193999991,2.7399996754,4.559999753,0.0399999613999999,3.439999580800001,1.1399997710000005,2.3799999238,2.899999619000001,5.819999791,1.219999886,4.140000343199999,2.019999600000001,1.7399999623999998,1.7200001238000002,2.8800001142000005,2.760000229,2.3800003999999992,2.8399997707999995,1.6400000096,3.6714371762177174,3.2199995998000013,-0.4514375764177161,-0.46164141991917335
427,2011-07-01,4.739999677199998,0.4400002479999996,4.79999962,5.919999791,2.9600003716,4.240000533799999,3.5399999144,3.659999943399999,3.1599999908000003,3.1999998090000004,4.040000151800001,4.199999619000001,1.3599997996000006,1.3800002101999995,3.8999999042,1.9200002676,3.1799999712,3.0999999998,2.2999999998,2.899999905,4.1599997528,3.0000003812,2.3600000856000003,0.6600000383999998,8.2799998292,1.4800001146,4.3399998664,2.1199999808000003,2.799999618800001,4.520000360600001,0.1199999803999998,3.599999619000001,1.3200001712000002,2.3999997144000007,3.080000019,5.9600002282,1.0200002195999995,3.8600003238,2.140000343600001,1.6200002672,1.7400002005999995,2.7999997612000005,2.6999999046000003,2.359999846800001,2.8999999996000003,1.6199998862,3.8447743012408298,3.0000003812,-0.8447739200408297,-0.8549777635422869
428,2011-08-01,4.2800000192,0.5599999431999994,4.3400004372000005,5.859999658199999,2.9800000192,4.199999619200001,3.5000000477999995,3.7199999808,3.2600001332,3.1599998474,4.119999791,4.4800000192,1.5799999716000004,1.5399998663999996,3.720000362,1.8600003239999987,3.0400001046000003,3.1600001334,2.0800000664,2.2199997900000006,3.8599996572,3.3800002104000004,2.3000000956,0.8200001719999999,8.440000341800001,1.5600000856000005,4.319999885399999,2.4200002672,2.81999979,4.800000380000001,0.2800001139999999,3.479999542800001,1.4200000285999996,2.3800002100000013,3.1999995238000007,5.960000418200001,1.1000000950000004,3.900000285599999,1.9999999048,1.5599998470000005,1.6799999239999996,3.0400001044,2.6599999426000007,2.5800002094000005,2.7599999426000004,1.6199999810000003,3.5892750782022134,3.3800002104000004,-0.20927486780221294,-0.21947871130367017
429,2011-09-01,4.1199999808,0.3999998090000005,4.239999771,5.6999999998,2.9000001907999997,3.999999714400001,3.4800002098,3.639999486199999,3.1799999242,3.100000238599999,3.9799998282,4.3,1.4199998376000005,1.3600001337999998,3.9400004383999994,0.7599998468000004,2.9400000096000003,3.1399998664,2.0999998098,1.8600000854000005,3.3800000192,3.0000002855999988,2.2000000474000005,0.6799998287999998,8.219999696199999,1.4599997994000002,4.31999979,2.4399998668,2.8800002100000004,4.680000399200001,0.0999999041999997,3.260000419199999,1.5000000474000004,2.400000095800001,2.8999998090000005,6.040000341600001,1.0399999145999996,3.8800001146000014,1.9400001528,1.3599999433999992,1.7199998374,2.999999809,2.5800004003999994,2.719999981,2.6800000189999995,1.6,3.4561003746287033,3.0000002855999988,-0.4561000890287046,-0.46630393253016184
430,2011-10-01,3.499999714200001,0.359999943,4.100000191,5.420000171000001,2.9000001909999997,3.9599997996,3.3399998667999995,3.4000003800000007,3.0400001046000003,2.9799998278000004,3.7799999234,4.119999599800001,1.2400001044,1.1600000381999998,3.5000003812,0.7399998667999999,2.9000000000000004,2.9400000096000003,1.9599999906,1.6600000379999995,3.1599999428000007,2.739999962,2.1399999146,0.6600000382000006,7.8200000288,1.4799999239999997,4.219999981,2.3800002094000003,2.840000152800001,4.3799995428,0.1000000478,2.9399997708,1.3400001522,2.379999638200001,2.6399999618,6.0600000382,0.9399999618,3.2400001530000004,1.7200000758000007,1.2600000854000006,1.7400001531999996,2.8200000760000004,2.580000019,2.640000248399999,2.4799998282000004,1.7399998186000003,3.241995865842015,2.739999962,-0.501995903842015,-0.5121997473434722
431,2011-11-01,2.6199999808000003,0.3399999620000002,3.5200003619999998,4.920000361000001,2.6600001332,3.619999981,3.2199998376,3.2999999046,2.9600001332000008,2.879999732600001,3.1399999618,3.599999713599999,1.1600000381999998,0.9000001911999993,2.8600002290000006,0.3399999620000002,2.9000000948,2.6200002196,1.6600001331999996,1.340000153,2.4600000382000005,2.0199998854,1.9400001053999996,0.4799999711999998,7.6599996583999985,1.3999997616000002,3.819999885399999,2.2600001336,2.539999866,3.7200003618,-0.0400000572000003,2.0999999048,1.0399999621999996,1.9999996190000005,2.3000001904000005,6.080000399000001,0.9199998376000004,2.4600001336000004,1.219999886,1.0000000002,1.4,2.439999867,2.0800003045999995,2.2799999239999997,2.0999998092000007,1.7399999621999993,2.842165011105218,2.0199998854,-0.8221651257052183,-0.8323689692066755
432,2011-12-01,2.7000000952,0.3199997898000006,3.700000381199999,5.0800001146,2.7400001525999995,3.639999914000001,3.2400002482,3.239999866199999,3.0400001046000003,2.8800002094000003,3.200000380999999,3.5599998471999994,1.2000000477999997,1.0799998282,2.9000001908,1.1000000001999997,3.079999924,2.78000021,1.8600000386,1.3799997326000009,2.6400002482,2.2000002864,1.920000076,0.5799999237999995,7.580000161200001,1.4999998092000002,4.079999638,2.3800002101999995,2.7599996572000007,3.9400004381999993,-0.2200000288000003,2.1399998662,0.9799999239999996,2.1799999238,2.420000076,5.980000303600002,0.9399999617999996,2.3999999042000004,1.280000114,1.1999997614000009,1.3600000856000003,2.6800002099999998,2.1599997518,2.4600001332000003,2.0600001338,1.7399998186000003,2.9243873190697465,2.2000002864,-0.7243870326697466,-0.7345908761712038
433,2012-01-01,2.3600002294000006,0.0199996946000009,3.519999599800001,4.839999581799999,2.9999999524000005,3.8799997806,3.0399999622,3.060000323000001,2.8000002386,2.519999599800001,3.0799997327999997,3.6399998661999993,1.1799998287999998,0.9000000950000002,2.8200000762000004,1.3799999237999998,3.539999866,2.7000002864,2.0400000094,1.3999999049999996,3.139999485400001,1.7999998098,1.6800001140000005,0.3999999049999996,6.840000247000001,1.6200000285999998,4.160000419399999,2.060000228999999,2.9199997897999994,3.759999943,-0.4000000003999995,2.3200002665999997,0.9800001617999996,1.900000191200001,2.3600002292000006,5.939999582,1.0000000475999995,2.599999523400001,1.2600001338000002,1.0200003627999994,1.3600001813999991,2.5999999048,1.9400000576000007,1.7199998854,2.200000095,1.6399998666000002,2.802032264757404,1.7999998098,-1.002032454957404,-1.0122362984588613
434,2012-02-01,2.6399995808000014,-0.1000000956000004,3.4600000382,4.940000247,3.1000000476,3.8000003334,3.0599998479999995,2.840000057400001,2.7400000094,2.3400000573999997,3.060000323599999,3.4399999618,1.2800000664000004,1.0400002483999993,2.7200003617999995,1.6000001907999994,3.520000076400001,2.7400001527999995,1.9999997136000005,1.5,3.2600000379999994,2.0400000566000003,1.7599997518000006,0.4599999906000001,6.9000000002,1.7199999337999996,4.259999847,1.860000133,3.2199996000000013,3.6400002482,-0.4400000098000007,2.0600002292,0.7199998860000001,1.900000191,2.299999808999999,5.8600000382,1.0200000286000006,2.6399998663999997,1.2799999239999993,0.9800000186000012,1.2799999239999993,2.5200000286,1.9799997334000012,1.6600002292000011,2.0799997326,1.5,2.801898879073256,2.0400000566000003,-0.7618988224732557,-0.7721026659747129
435,2012-03-01,2.5400001522,-0.0999998095999998,3.1800003056,4.660000322800001,3.0999999522,3.880000019,3.1200001238,2.6399995808000005,2.7600000382000003,2.179999828,2.6600000384,3.120000361999999,0.9799998764,0.9799997328000004,2.4000000000000004,1.4199996946000004,3.4400004383999985,2.6599999904,1.680000209999999,1.2400000570000005,2.480000304799999,1.8399999621999996,1.5200000763999997,0.2799998757999997,6.7399997716,1.5200001242,4.0599996570000005,1.7800001146,3.059999657200001,3.3600001338000007,-0.5399998183999997,1.760000324599999,0.439999962399999,1.8200003617999991,2.1000001907999994,5.719999695599999,0.8800001142000005,2.4000000948,1.060000229199999,0.799999905,1.1400000093999996,2.2999998092000005,1.7799996382000003,1.5199998856,1.900000095,1.4600000378000004,2.5646341420740386,1.8399999621999996,-0.724634179874039,-0.7348380233754962
436,2012-04-01,2.4199997900000003,0.0400000571999994,3.040000438,4.340000151800001,2.840000153,3.7600002762,3.1399998672,2.5000003812,2.4999997136000003,2.1599999432,2.4999996190000005,2.940000105,0.8000002385999991,0.8200000286,2.1799999242,1.1000000001999997,3.140000056800001,2.5000000002,1.600000238599999,0.9200001238000004,2.2800001138,1.419999981,1.5199997898000008,0.2599999423999999,6.659999942800001,1.5000001434,4.3999999044,1.4599998475999998,2.799999808799999,3.019999694399999,-0.5000000950000003,1.4200000287999996,0.3799999717999993,1.6199995046000015,2.0200000764,5.6400000574,0.7799997806000007,2.3800002101999995,0.8200001713999994,0.5200001712000004,1.2000002386000004,2.1399998662,1.540000342799999,1.6200002672,1.7199999808,1.5400000573999997,2.365668038469161,1.419999981,-0.9456680574691612,-0.9558719009706184
437,2012-05-01,2.9600002291999994,0.0199999815999998,3.3200001720000003,4.579999829199999,2.8399997708000004,3.7800002100000007,3.240000153,2.239999770799999,2.459999943,2.2400002006,2.800000381,3.2000000952,1.0199998376000008,0.8199999337999992,2.4400000574,1.3799998282,3.1799998766,2.800000094800001,1.5800002576,1.3600001335999998,2.6800002102,1.6199997898000005,1.5199998858,0.2599998947999995,6.619999791,1.6400001528,4.4399998184,1.6200001718,3.1399995808000014,3.3600004191999986,-0.3599999899999999,1.5600001332,0.4999999525999996,1.6599995618000012,2.5399997708000006,5.619999600799999,0.8999997616000002,2.9999998088,1.0999999044000006,0.4000002862,1.3800002099999995,2.3000000954,1.7999997135999992,1.980000018600001,2.1000000950000004,1.4799998756000008,2.6112842076720573,1.6199997898000005,-0.9912844178720568,-1.001488261373514
438,2012-06-01,3.1,-0.0400002481999992,3.2799995428000006,4.4200004566,2.8599997994,3.840000438399999,3.1600001332,1.9999997135999996,2.4200001722,2.2000002385999995,2.9199996000000006,3.3199999810000005,0.9000000475999999,0.7600000379999994,2.4799996380000007,1.3200001718000005,2.8599997994000006,2.760000229199999,1.7200001236000002,1.2800002579999994,2.8400001528,1.4199998858000002,1.519999886,0.2799997804000007,6.340000152000001,1.6199999808000003,4.500000381,1.6600002293999996,3.2399996754,3.4600003239999992,-0.4600000386,1.6399998668000002,0.4399999619999999,1.6800001148000003,2.8000001910000005,5.220000361000001,0.8199997900000007,2.9399995812000004,0.920000172,0.4400002483999996,1.4199999337999998,2.3800001142000005,1.659999846999999,1.9799998280000004,2.1399999618,1.3399998186000004,2.5493484064363376,1.4199998858000002,-1.1293485206363374,-1.1395523641377947
439,2012-07-01,3.4400004381999985,0.1400000569999999,3.599999809,4.619999600999999,2.6600001816,4.039999771800001,3.3400001044000005,1.9600001333999997,2.2599998958,2.1999998090000004,3.3400003428,3.400000380999999,1.0600000856000005,0.7799998282000002,2.7000000952,1.5200001715999996,2.8799997802000004,2.9000001907999997,1.7999999997999998,1.6000001909999997,3.459999942800001,1.9000000002000004,1.4599999906,0.3599998474000001,6.479999639199999,1.5800000186000007,4.539999676400001,1.8199997898000009,3.3999999998000003,3.7200001716000006,-0.2799998765999998,2.000000191,0.8200001712000002,1.8000002864000004,3.180000399999999,5.260000418200001,0.8199999335999997,3.159999561800001,1.1400003435999997,0.3200000762000003,1.3400001046,2.5000000472000004,1.8000002855999997,2.2599999428000004,2.3000000956,1.4200000762000005,2.7631788608001844,1.9000000002000004,-0.863178860600184,-0.8733827041016412
440,2012-08-01,2.8800004001999997,0.0599999431999993,3.2400000572,4.359999658199999,2.5799999242,4.1000001912,3.4000001428,2.1199995998000007,2.0599998472000003,2.1599998474,3.11999979,3.379999638200001,0.9800000666000006,0.7400001523999995,2.81999979,1.1600000379999995,2.6400000096,2.859999943399999,1.7799998763999998,1.4200000760000004,2.9600000382,1.7799998284000005,1.3999999996000003,0.319999933,6.3399999618,1.5600000856000005,4.4200002674,1.8199998852000008,3.1199999810000003,3.7,-0.3200000290000004,1.8800001148,0.7199997425999998,1.6800004,3.1999995238000007,5.0599998482,0.799999905,2.7999999046,0.8999999998000003,0.2600001330000001,1.2799998280000002,2.3399998184000004,1.560000037600001,2.2800000194,2.1600000376000006,1.420000172,2.6227049177972153,1.7799998284000005,-0.8427050893972148,-0.852908932898672
441,2012-09-01,2.2199998858,1.909999998161993e-07,2.739999771,3.8000003808,2.2999998088,3.7999999044,3.3799998278000003,2.1399994852000006,1.8800002101999995,2.100000238599999,2.5800002102000006,2.999999809,0.8199999335999997,0.3600001337999998,2.640000248399999,-0.3400000572000001,2.4400000096000003,2.6399998664,1.5999998098,1.0599998953999998,2.1800002102,1.2000000955999992,1.2999999524000003,0.2799999718000001,6.0199998862,1.5600001813999995,4.019999600000001,1.6400001528,2.580000019,3.180000400199999,-0.2999999527999999,1.3599998472,0.6999998573999999,1.4999999998000009,2.7,5.040000342599999,0.8400001046000001,2.3800001146000005,0.5400000568000003,0.060000229399999,1.2199998374,2.1000001909999995,1.2800002104,2.219999981,1.7799999239999993,1.2999998090000005,2.2844671445413733,1.2000000955999992,-1.0844670489413741,-1.0946708924428314
442,2012-10-01,2.1000000952000004,-0.1400000569999999,2.900000380999999,3.81999979,2.1999999049999994,3.860000371599999,3.3399998667999995,1.9999998089999995,1.6400000096,2.0800002098,2.7799999234,3.0200001718,0.8400000093999997,0.4600002291999994,2.4999999052,-0.2600001332000001,2.499999905,2.6399998186000007,1.6599997996000004,1.0600001339999992,2.059999561800001,1.4400002479999996,1.3400002005999996,0.2599999432000004,5.719999648799999,1.579999828,4.0200001720000005,1.6799999234000005,2.5399999618000004,3.179999732799999,-0.1999999051999998,1.5400001528000002,0.7400002481999994,1.6799998281999995,2.6399999618,4.959999657200001,0.7399999137999997,2.2400001529999995,0.5199997898000008,0.2600000854000006,1.1399997712000003,2.019999886,1.2799998280000002,2.3400000573999997,1.7800000192,1.3400002005999996,2.2869748139336763,1.4400002479999996,-0.8469745659336767,-0.8571784094351339
443,2012-11-01,1.5200000758000003,-0.2599999429999995,2.519999886,3.3199999810000005,1.9599998472,3.5200000760000005,3.3200002196,1.9999997135999996,1.3600002292000002,1.7799998286000005,2.539999580800001,2.8999999046,0.7599999431999995,0.1999999051999994,2.060000038,-0.6600000379999997,2.4999999998,2.4199999336,1.4599998471999998,0.8400001530000001,1.360000133200001,1.0199998854,1.2399998193999997,0.2799999241999997,5.5600002284,1.5000001435999994,4.120000076399999,1.659999751600001,2.0399998660000005,2.8199997898,-0.3400000092000002,1.1999998088000003,0.5399999621999996,1.4000001910000002,2.0999999044000006,4.980000019,0.6200001236000001,1.6599999426000007,0.2199998860000001,0.0999999051999998,0.8999999999999999,1.7400000570000005,0.7800001146,2.1800000189999995,1.5999998092000007,1.3399998662,1.9704514721632005,1.0199998854,-0.9504515867632004,-0.9606554302646576
444,2012-12-01,1.9999998092,-0.2800001141999999,2.7999998092,3.680000495599999,2.040000343599999,3.440000105,3.3400001522000005,2.140000438199998,1.4400002005999997,1.7800003053999998,3.1,3.3600000382,0.7000000477999997,0.5799998282000001,2.4000001907999997,0.6000000001999997,2.6799998280000006,2.6799998280000006,1.7600001336000002,0.8799997326000009,2.3400000571999997,1.5000000004,1.2200002669999996,0.2799999707999996,5.6799995912,1.6000001911999997,3.98000021,1.7799998282000002,2.460000419199999,3.2399996762,-0.4200000758000004,1.7400002481999994,0.6800002099999993,1.6799999237999996,2.71999979,4.7799995426000015,0.5399998667999992,2.3000000002,0.579999828,0.3000001434000001,0.8600000856000003,2.079999828,0.9599999428000006,2.3600002292,1.8599998478,1.2399998186000003,2.1718152808289073,1.5000000004,-0.6718152804289073,-0.6820191239303645
445,2013-01-01,2.2599998474,-0.3799999233999989,2.8199997898,3.7400001518,2.4999999524000005,3.7800003525999992,3.2400002481999994,2.060000323999999,1.0999999526000002,1.3199997898000009,3.6800001138,3.9400000572,1.0799999238,0.6999998090000004,2.719999695200001,1.3799999237999998,2.9400004379999998,2.8000001904000005,2.1399999144,1.1000001909999997,3.3400002464000016,1.7999998098,1.0800002099999997,0.2999999999999998,5.340000247000001,1.7199999335999996,4.160000419399999,1.560000228999999,2.820000361799999,3.2599999429999995,-0.5000001433999999,2.5200000766000006,0.9800001617999996,1.4999996192000014,2.959999657200001,4.739999772,0.5999999525999993,2.8999997134,0.8600000378000008,0.3200000767999995,0.7599997994000001,2.4000000948,0.9400000576000008,1.9199996943999995,2.200000095,1.2399997716,2.2667984972415254,1.7999998098,-0.4667986874415253,-0.47700253094298256
446,2013-02-01,2.2399999618000006,-0.4999997136000003,2.6599998472,3.3399998659999994,2.4000002386,3.599999571400001,3.159999752,1.9399994854000011,1.1400001044000003,1.140000248399999,3.3599995616000005,3.4399999618,0.8799999714000002,0.5400002483999993,2.420000171800001,1.2000000948,2.8200002663999992,2.5399998668,1.9999997136000005,0.9000000950000002,3.2600000379999994,1.6399999616,1.0599999428000002,0.2600001815999997,5.2999996202,1.5200001238,3.759999847,1.4600000379999996,2.420000362,2.8400000571999997,-0.5399999138000005,2.0600002292,0.7199998860000001,1.2000003809999988,2.400000191,4.6600002282,0.6199999336000004,2.6399998663999997,0.6800000189999995,-0.0199999813999989,0.6800000189999995,2.0200000286,0.6800004953999998,1.4600004192,1.780000018600001,1.0999999049999998,2.0504166405935162,1.6399999616,-0.4104166789935162,-0.42062052249497345
447,2013-03-01,1.7399999621999998,-0.5999998095999999,2.4800000195999994,2.959999561800001,2.0999999522,3.480000399999999,3.1200001238,1.840000342799999,1.0600002292,1.079999924,2.8599998473999992,2.9199996000000006,0.7800000664000004,0.4799997328000005,2.299999619000001,1.0200000765999997,2.640000248399999,2.4600001814,1.780000114,0.5399997710000006,2.480000304799999,1.2400000571999996,0.8200002673999993,0.0800000667999993,5.140000341600001,1.4199997422000008,3.359999846999999,1.179999732600001,2.1600000382,2.3600001338000007,-0.5399998183999997,1.5600000385999993,0.5399998663999996,0.9199997897999994,1.9999998088,4.5199998856,0.3800001142000004,2.4999999998,0.4599998471999997,-0.200000095,0.5400001043999998,1.6999999052,0.3800000191999997,1.1200002675999992,1.5999999049999998,0.9600000378000004,1.8278338126984572,1.2400000571999996,-0.5878337554984576,-0.5980375989999148
448,2013-04-01,1.5200001719999996,-0.4599999428000005,2.340000152000001,2.7399997708,1.840000153,3.3599997042000007,2.9400000572,1.9000000002000004,0.9999997136000004,1.1599999432,2.700000380999999,2.7399998190000003,0.8000002385999991,0.4199999335999997,2.2799998282,1.0000000952,2.439999770800001,2.4000000952,1.800000047599999,0.6199999338,2.3800000188,1.019999886,0.8199999808000005,0.1600000384000002,4.960000133800001,1.2999998574,3.3999999044,1.2600000376000002,2.0000000948,2.1200000763999998,-0.3999999519999999,1.3200001238,0.5800002577999992,0.7199998856000009,2.0200000764,4.4400002484000005,0.4800000666000006,2.6799999242,0.4200000763999991,-0.2800000188,0.5999998566000011,1.7400002481999994,0.2400001527999995,0.9199999812,1.8199998858,1.1399999623999992,1.7845484428770066,1.019999886,-0.7645485568770067,-0.7747524003784639
449,2013-05-01,1.8599998472,-0.1799998283999997,2.619999886,2.980000400199999,1.9400001528,3.28000021,3.039999867,1.8400001528,0.9599999429999996,1.1399998186000009,3.0000001910000007,3.0000002862,0.8200000286000004,0.5200002197999991,2.540000438399999,1.1800000191999995,2.2799997806000007,2.5999998088000007,1.9799998756000008,0.7599997516000006,2.6800002102,1.5199998858,0.9199999808,0.1599999907999998,5.020000361999999,1.2400000568000005,3.5400002004000006,1.3199999808000005,2.2399999618000006,2.3600004191999986,-0.4600001330000003,1.8599998472,0.8000001426000001,0.8599998478000002,2.2400000568000005,4.419999789799999,0.2999998575999996,3.1000001907999994,0.5999999044000006,-0.2999999997999998,0.7799998280000002,1.9000000004,0.4999999995999999,0.8800001146000005,1.7000000000000002,0.7800000666000004,1.9492362152033935,1.5199998858,-0.4292363294033936,-0.4394401729048509
450,2013-06-01,1.799999809,-0.2400000571999996,2.5799997327999997,3.019999885599999,1.9600001814,3.1400001524,2.859999943199999,1.6999995236000007,0.9200001722,1.2000002385999995,3.2199997899999997,2.920000362,0.7000002385999995,0.4599998469999997,2.680000399999999,1.0199999807999998,2.0600000854000005,2.5599999432,2.1200002196,0.5799999719999995,2.6400003427999987,1.4199998858000002,0.919999981,0.1799998764000001,4.840000153000001,1.1199999808000003,3.4000000000000004,1.4599999433999995,2.3400000574,2.359999943,-0.5599999425999997,2.0399999618000004,0.7400001529999995,0.7800000188,2.400000095,4.019999600000001,0.2199998860000001,3.0399999622,0.4200001719999999,-0.2600000376000002,0.9199999337999998,2.0799999242,0.4600000379999995,0.9799998280000004,1.7399998668,0.6400000096,1.9134165607053848,1.4199998858000002,-0.49341667490538454,-0.5036205184068417
451,2013-07-01,2.0399998662,-0.1600001339999996,2.700000191000001,3.0200001720000005,1.7600000856000009,3.240000533799999,2.7400002004,1.7600003244,0.9600001818,1.3000001909999996,3.1399995808000014,2.499999809,0.6599999906000003,0.4800001142000001,2.5000002862000006,0.920000267599999,1.8799997802000004,2.4000001907999997,1.8999999048,0.700000095,2.6599997518,1.7000001912,0.8600000856000003,0.2599999433999995,4.779999828199999,1.0800000186000007,3.1400000574,1.5200000758000003,2.2000001908,2.2200001716000006,-0.4799999235999999,2.000000191,0.8200001712000002,0.8000002863999995,2.3800002099999995,4.0599996572000006,0.1200001236000001,2.8600003238,0.4400000575999998,-0.2799998287999994,0.8400001046000001,2.0000000472000004,0.5000000955999999,1.0600001328000008,1.6999997136000005,0.7199997902000006,1.9270088476015697,1.7000001912,-0.22700865640156964,-0.23721249990302687
452,2013-08-01,1.8799999242,-0.0399999618000004,2.6399996762000004,2.8599996572000004,1.4800000192000002,3.2000000952,2.5999999527999997,1.8200003617999991,1.0599998472000003,1.1599998474,3.0200003619999998,2.2800002102,0.5799999716000004,0.439999962399999,2.5200000760000005,0.7599999429999995,1.8399998186000004,2.359999943399999,1.7799998763999998,0.619999886,2.2600002292,1.5800000194,0.8000000955999997,0.119999886,4.739999580800001,0.9600001816,3.0200001713999995,1.6200000762000002,2.219999886,2.000000191,-0.5200000760000005,1.9800000188,0.820000124599999,0.6799999240000005,2.3999998098,4.059999847199999,0.2000000000000001,2.6999999996,0.3000000957999997,-0.4400001529999997,0.6799999239999996,1.9400002004,0.4600001336000003,1.1800001144000003,1.6600000376000006,0.7199998860000001,1.8571955612332542,1.5800000194,-0.27719554183325434,-0.2873993853347116
